url,res_code,content_type,res_time,redirect_url
69.48.129.158.static.example.com,000,,0.124855s,
69.48.129.159.static.example.com,000,,0.132536s,
69.48.129.64.static.example.com,000,,0.120775s,
69.48.129.65.static.example.com,000,,0.134172s,
69.48.129.66.static.example.com,000,,0.122019s,
69.48.129.67.static.example.com,000,,0.119904s,
69.48.129.68.static.example.com,000,,0.142842s,
69.48.129.69.static.example.com,000,,0.129710s,
69.48.129.70.static.example.com,000,,0.119153s,
69.48.129.71.static.example.com,000,,0.137727s,
69.48.129.72.static.example.com,000,,0.121450s,
69.48.129.73.static.example.com,000,,0.105144s,
69.48.129.74.static.example.com,000,,0.141239s,
69.48.129.75.static.example.com,000,,0.125498s,
69.48.129.76.static.example.com,000,,0.139232s,
69.48.129.77.static.example.com,000,,0.131309s,
69.48.129.78.static.example.com,000,,0.132713s,
69.48.129.79.static.example.com,000,,0.116122s,
69.48.129.80.static.example.com,000,,0.125254s,
69.48.129.81.static.example.com,000,,0.124177s,
69.48.129.82.static.example.com,000,,0.125974s,
69.48.129.83.static.example.com,000,,0.130188s,
69.48.129.84.static.example.com,000,,0.136353s,
69.48.129.85.static.example.com,000,,0.119364s,
69.48.129.86.static.example.com,000,,0.121235s,
69.48.129.87.static.example.com,000,,0.124591s,
69.48.129.88.static.example.com,000,,0.131075s,
69.48.129.89.static.example.com,000,,0.114187s,
69.48.129.90.static.example.com,000,,0.134572s,
69.48.129.91.static.example.com,000,,0.126753s,
69.48.129.92.static.example.com,000,,0.116160s,
69.48.129.93.static.example.com,000,,0.128362s,
69.48.129.94.static.example.com,000,,0.116435s,
69.48.129.95.static.example.com,000,,0.139378s,
69.48.130.240.colo.example.com,000,,0.112481s,
69.48.130.241.colo.example.com,000,,0.133585s,
69.48.130.242.colo.example.com,000,,0.126752s,
69.48.130.243.colo.example.com,000,,0.127917s,
69.48.130.244.colo.example.com,000,,0.128480s,
69.48.130.245.colo.example.com,000,,0.110340s,
69.48.130.246.colo.example.com,000,,0.133895s,
69.48.130.247.colo.example.com,000,,0.126011s,
69.48.130.248.colo.example.com,000,,0.134153s,
69.48.130.249.colo.example.com,000,,0.131712s,
69.48.130.250.colo.example.com,000,,0.130253s,
69.48.130.251.colo.example.com,000,,0.134579s,
69.48.130.252.colo.example.com,000,,0.115154s,
69.48.130.253.colo.example.com,000,,0.111714s,
69.48.130.254.colo.example.com,000,,0.115320s,
69.48.130.255.colo.example.com,000,,0.122658s,
69.48.131.0.static.example.com,000,,0.106670s,
69.48.131.1.static.example.com,000,,0.136329s,
69.48.131.10.static.example.com,000,,0.103204s,
69.48.131.11.static.example.com,000,,0.126905s,
69.48.131.12.static.example.com,000,,0.114842s,
69.48.131.13.static.example.com,000,,0.129868s,
69.48.131.14.static.example.com,000,,0.131748s,
69.48.131.144.static.example.com,000,,0.133316s,
69.48.131.145.static.example.com,000,,0.120558s,
69.48.131.146.static.example.com,000,,0.112085s,
69.48.131.147.static.example.com,000,,0.130794s,
69.48.131.148.static.example.com,000,,0.135567s,
69.48.131.149.static.example.com,000,,0.134692s,
69.48.131.15.static.example.com,000,,0.121452s,
69.48.131.150.static.example.com,000,,0.123208s,
69.48.131.151.static.example.com,000,,0.138774s,
69.48.131.152.static.example.com,000,,0.119715s,
69.48.131.153.static.example.com,000,,0.120578s,
69.48.131.154.static.example.com,000,,0.114952s,
69.48.131.155.static.example.com,000,,0.116460s,
69.48.131.156.static.example.com,000,,0.133962s,
69.48.131.157.static.example.com,000,,0.125308s,
69.48.131.158.static.example.com,000,,0.120867s,
69.48.131.159.static.example.com,000,,0.116315s,
69.48.131.16.static.example.com,000,,0.124095s,
69.48.131.160.colo.example.com,000,,0.125336s,
69.48.131.161.colo.example.com,000,,0.132570s,
69.48.131.162.colo.example.com,000,,0.121609s,
69.48.131.163.colo.example.com,000,,0.119044s,
69.48.131.164.colo.example.com,000,,0.122672s,
69.48.131.165.colo.example.com,000,,0.125745s,
69.48.131.166.colo.example.com,000,,0.133667s,
69.48.131.167.colo.example.com,000,,0.129963s,
69.48.131.168.colo.example.com,000,,0.131272s,
69.48.131.169.colo.example.com,000,,0.117243s,
69.48.131.17.static.example.com,000,,0.135315s,
69.48.131.170.colo.example.com,000,,0.121859s,
69.48.131.171.colo.example.com,000,,0.129514s,
69.48.131.172.colo.example.com,000,,0.131188s,
69.48.131.173.colo.example.com,000,,0.127247s,
69.48.131.174.colo.example.com,000,,0.120365s,
69.48.131.175.colo.example.com,000,,0.123006s,
69.48.131.176.colo.example.com,000,,0.130635s,
69.48.131.177.colo.example.com,000,,0.124842s,
69.48.131.178.colo.example.com,000,,0.123243s,
69.48.131.179.colo.example.com,000,,0.138904s,
69.48.131.18.static.example.com,000,,0.111208s,
69.48.131.180.colo.example.com,000,,0.118595s,
69.48.131.181.colo.example.com,000,,0.129278s,
69.48.131.182.colo.example.com,000,,0.116560s,
69.48.131.183.colo.example.com,000,,0.116947s,
69.48.131.184.colo.example.com,000,,0.109680s,
69.48.131.185.colo.example.com,000,,0.129385s,
69.48.131.186.colo.example.com,000,,0.120532s,
69.48.131.187.colo.example.com,000,,0.127343s,
69.48.131.188.colo.example.com,000,,0.117584s,
69.48.131.189.colo.example.com,000,,0.113663s,
69.48.131.19.static.example.com,000,,0.129117s,
69.48.131.190.colo.example.com,000,,0.111817s,
69.48.131.191.colo.example.com,000,,0.132820s,
69.48.131.2.static.example.com,000,,0.118567s,
69.48.131.20.static.example.com,000,,0.136140s,
69.48.131.21.static.example.com,000,,0.135440s,
69.48.131.22.static.example.com,000,,0.129050s,
69.48.131.23.static.example.com,000,,0.131380s,
69.48.131.24.static.example.com,000,,0.187206s,
69.48.131.25.static.example.com,000,,0.126942s,
69.48.131.26.static.example.com,000,,0.116017s,
69.48.131.27.static.example.com,000,,0.124480s,
69.48.131.28.static.example.com,000,,0.121863s,
69.48.131.29.static.example.com,000,,0.126586s,
69.48.131.3.static.example.com,000,,0.124583s,
69.48.131.30.static.example.com,000,,0.114207s,
69.48.131.31.static.example.com,000,,0.114530s,
69.48.131.4.static.example.com,000,,0.125269s,
69.48.131.5.static.example.com,000,,0.115618s,
69.48.131.6.static.example.com,000,,0.135598s,
69.48.131.7.static.example.com,000,,0.105219s,
69.48.131.8.static.example.com,000,,0.107200s,
69.48.131.9.static.example.com,000,,0.124707s,
69.48.133.100.colo.example.com,000,,0.131630s,
69.48.133.101.colo.example.com,000,,0.125175s,
69.48.133.102.colo.example.com,000,,0.119549s,
69.48.133.103.colo.example.com,000,,0.136910s,
69.48.133.104.colo.example.com,000,,0.123480s,
69.48.133.105.colo.example.com,000,,0.116281s,
69.48.133.106.colo.example.com,000,,0.128598s,
69.48.133.107.colo.example.com,000,,0.119206s,
69.48.133.108.colo.example.com,000,,0.125312s,
69.48.133.109.colo.example.com,000,,0.143403s,
69.48.133.110.colo.example.com,000,,0.116488s,
69.48.133.111.colo.example.com,000,,0.121277s,
69.48.133.112.colo.example.com,000,,0.126501s,
69.48.133.113.colo.example.com,000,,0.126145s,
69.48.133.114.colo.example.com,000,,0.121137s,
69.48.133.115.colo.example.com,000,,0.120306s,
69.48.133.116.colo.example.com,000,,0.116781s,
69.48.133.117.colo.example.com,000,,0.123963s,
69.48.133.118.colo.example.com,000,,0.123991s,
69.48.133.119.colo.example.com,000,,0.126112s,
69.48.133.120.colo.example.com,000,,0.110438s,
69.48.133.121.colo.example.com,000,,0.115862s,
69.48.133.122.colo.example.com,000,,0.119831s,
69.48.133.123.colo.example.com,000,,0.123360s,
69.48.133.125.colo.example.com,000,,0.129054s,
69.48.133.126.colo.example.com,000,,0.118541s,
69.48.133.127.colo.example.com,000,,0.117374s,
69.48.133.224.example.com,000,,0.123540s,
69.48.133.225.example.com,000,,0.124077s,
69.48.133.226.example.com,000,,0.123571s,
69.48.133.227.example.com,000,,0.131868s,
69.48.133.228.example.com,000,,0.121984s,
69.48.133.229.example.com,000,,0.120472s,
69.48.133.230.example.com,000,,0.106492s,
69.48.133.231.example.com,000,,0.137858s,
69.48.133.232.example.com,000,,0.139715s,
69.48.133.233.example.com,000,,0.125826s,
69.48.133.234.example.com,000,,0.122631s,
69.48.133.235.example.com,000,,0.124167s,
69.48.133.236.example.com,000,,0.121614s,
69.48.133.237.example.com,000,,0.124079s,
69.48.133.238.example.com,000,,0.136212s,
69.48.133.239.example.com,000,,0.120926s,
69.48.133.98.colo.example.com,000,,0.112376s,
69.48.133.99.colo.example.com,000,,0.127579s,
69.48.134.0.static.example.com,000,,0.138926s,
69.48.134.1.static.example.com,000,,0.125431s,
69.48.134.10.static.example.com,000,,0.124363s,
69.48.134.100.colo.example.com,000,,0.126588s,
69.48.134.101.colo.example.com,000,,0.119203s,
69.48.134.102.colo.example.com,000,,0.122023s,
69.48.134.103.colo.example.com,000,,0.132799s,
69.48.134.104.colo.example.com,000,,0.128324s,
69.48.134.105.colo.example.com,000,,0.132027s,
69.48.134.106.colo.example.com,000,,0.139312s,
69.48.134.107.colo.example.com,000,,0.122952s,
69.48.134.108.colo.example.com,000,,0.110199s,
69.48.134.109.colo.example.com,000,,0.127337s,
69.48.134.11.static.example.com,000,,0.129720s,
69.48.134.110.colo.example.com,000,,0.125551s,
69.48.134.111.colo.example.com,000,,0.115760s,
69.48.134.112.colo.example.com,000,,0.137726s,
69.48.134.113.colo.example.com,000,,0.107660s,
69.48.134.114.colo.example.com,000,,0.135156s,
69.48.134.115.colo.example.com,000,,0.134672s,
69.48.134.116.colo.example.com,000,,0.132034s,
69.48.134.117.colo.example.com,000,,0.135795s,
69.48.134.118.colo.example.com,000,,0.113398s,
69.48.134.119.colo.example.com,000,,0.115081s,
69.48.134.12.static.example.com,000,,0.129185s,
69.48.134.120.colo.example.com,000,,0.116800s,
69.48.134.121.colo.example.com,000,,0.123374s,
69.48.134.122.colo.example.com,000,,0.107113s,
69.48.134.123.colo.example.com,000,,0.123683s,
69.48.134.124.colo.example.com,000,,0.122664s,
69.48.134.125.colo.example.com,000,,0.117725s,
69.48.134.126.colo.example.com,000,,0.133577s,
69.48.134.127.colo.example.com,000,,0.125047s,
69.48.134.13.static.example.com,000,,0.138711s,
69.48.134.130.static.example.com,000,,0.123661s,
69.48.134.131.static.example.com,000,,0.128026s,
69.48.134.132.static.example.com,000,,0.130899s,
69.48.134.133.static.example.com,000,,0.126002s,
69.48.134.134.static.example.com,000,,0.124293s,
69.48.134.135.static.example.com,000,,0.127761s,
69.48.134.136.static.example.com,000,,0.134565s,
69.48.134.137.static.example.com,000,,0.114573s,
69.48.134.138.static.example.com,000,,0.120763s,
69.48.134.139.static.example.com,000,,0.114353s,
69.48.134.14.static.example.com,000,,0.136578s,
69.48.134.140.static.example.com,000,,0.133041s,
69.48.134.141.static.example.com,000,,0.120774s,
69.48.134.142.static.example.com,000,,0.125744s,
69.48.134.143.static.example.com,000,,0.124777s,
69.48.134.144.static.example.com,000,,0.121993s,
69.48.134.145.static.example.com,000,,0.111211s,
69.48.134.146.static.example.com,000,,0.132119s,
69.48.134.147.static.example.com,000,,0.137259s,
69.48.134.148.static.example.com,000,,0.130672s,
69.48.134.149.static.example.com,000,,0.139664s,
69.48.134.15.static.example.com,000,,0.126878s,
69.48.134.150.static.example.com,000,,0.136128s,
69.48.134.151.static.example.com,000,,0.126615s,
69.48.134.152.static.example.com,000,,0.130315s,
69.48.134.153.static.example.com,000,,0.110498s,
69.48.134.154.static.example.com,000,,0.125855s,
69.48.134.155.static.example.com,000,,0.126762s,
69.48.134.156.static.example.com,000,,0.120504s,
69.48.134.157.static.example.com,000,,0.123684s,
69.48.134.158.static.example.com,000,,0.115044s,
69.48.134.159.static.example.com,000,,0.127804s,
69.48.134.16.static.example.com,000,,0.125566s,
69.48.134.160.colo.example.com,000,,0.123770s,
69.48.134.161.colo.example.com,000,,0.124494s,
69.48.134.162.colo.example.com,000,,0.129144s,
69.48.134.163.colo.example.com,000,,0.128677s,
69.48.134.164.colo.example.com,000,,0.134678s,
69.48.134.165.colo.example.com,000,,0.114389s,
69.48.134.166.colo.example.com,000,,0.135174s,
69.48.134.167.colo.example.com,000,,0.137595s,
69.48.134.168.colo.example.com,000,,0.119530s,
69.48.134.169.colo.example.com,000,,0.120351s,
69.48.134.17.static.example.com,000,,0.119928s,
69.48.134.170.colo.example.com,000,,0.125856s,
69.48.134.171.colo.example.com,000,,0.132278s,
69.48.134.172.colo.example.com,000,,0.136751s,
69.48.134.173.colo.example.com,000,,0.130873s,
69.48.134.174.colo.example.com,000,,0.144168s,
69.48.134.175.colo.example.com,000,,0.125468s,
69.48.134.176.colo.example.com,000,,0.127727s,
69.48.134.177.colo.example.com,000,,0.125923s,
69.48.134.178.colo.example.com,000,,0.128398s,
69.48.134.179.colo.example.com,000,,0.127057s,
69.48.134.18.static.example.com,000,,0.112437s,
69.48.134.180.colo.example.com,000,,0.120496s,
69.48.134.181.colo.example.com,000,,0.123819s,
69.48.134.182.colo.example.com,000,,0.131005s,
69.48.134.183.colo.example.com,000,,0.115273s,
69.48.134.184.colo.example.com,000,,0.121073s,
69.48.134.185.colo.example.com,000,,0.120769s,
69.48.134.186.colo.example.com,000,,0.129730s,
69.48.134.187.colo.example.com,000,,0.132081s,
69.48.134.188.colo.example.com,000,,0.116471s,
69.48.134.189.colo.example.com,000,,0.136339s,
69.48.134.19.static.example.com,000,,0.118473s,
69.48.134.190.colo.example.com,000,,0.115434s,
69.48.134.191.colo.example.com,000,,0.126414s,
69.48.134.192.static.example.com,000,,0.128415s,
69.48.134.193.static.example.com,000,,0.123617s,
69.48.134.194.static.example.com,000,,0.129020s,
69.48.134.195.static.example.com,000,,0.117479s,
69.48.134.196.static.example.com,000,,0.125185s,
69.48.134.197.static.example.com,000,,0.124879s,
69.48.134.198.static.example.com,000,,0.129252s,
69.48.134.199.static.example.com,000,,0.127077s,
69.48.134.2.static.example.com,000,,0.133566s,
69.48.134.20.static.example.com,000,,0.138166s,
69.48.134.200.static.example.com,000,,0.112732s,
69.48.134.201.static.example.com,000,,0.140837s,
69.48.134.202.static.example.com,000,,0.124784s,
69.48.134.203.static.example.com,000,,0.115134s,
69.48.134.204.static.example.com,000,,0.133977s,
69.48.134.205.static.example.com,000,,0.142986s,
69.48.134.206.static.example.com,000,,0.129108s,
69.48.134.207.static.example.com,000,,0.132449s,
69.48.134.208.static.example.com,000,,0.116401s,
69.48.134.209.static.example.com,000,,0.131963s,
69.48.134.21.static.example.com,000,,0.132057s,
69.48.134.210.static.example.com,000,,0.134106s,
69.48.134.211.static.example.com,000,,0.126713s,
69.48.134.212.static.example.com,000,,0.137104s,
69.48.134.213.static.example.com,000,,0.128297s,
69.48.134.214.static.example.com,000,,0.133643s,
69.48.134.215.static.example.com,000,,0.123438s,
69.48.134.216.static.example.com,000,,0.123190s,
69.48.134.217.static.example.com,000,,0.133164s,
69.48.134.218.static.example.com,000,,0.123219s,
69.48.134.219.static.example.com,000,,0.118268s,
69.48.134.22.static.example.com,000,,0.130973s,
69.48.134.220.static.example.com,000,,0.133795s,
69.48.134.221.static.example.com,000,,0.124060s,
69.48.134.222.static.example.com,000,,0.119232s,
69.48.134.223.static.example.com,000,,0.109479s,
69.48.134.23.static.example.com,000,,0.133838s,
69.48.134.24.static.example.com,000,,0.157829s,
69.48.134.25.static.example.com,000,,0.111990s,
69.48.134.26.static.example.com,000,,0.136085s,
69.48.134.27.static.example.com,000,,0.119731s,
69.48.134.28.static.example.com,000,,0.124832s,
69.48.134.29.static.example.com,000,,0.122949s,
69.48.134.3.static.example.com,000,,0.129344s,
69.48.134.30.static.example.com,000,,0.130432s,
69.48.134.31.static.example.com,000,,0.139826s,
69.48.134.32.static.example.com,000,,0.137976s,
69.48.134.33.static.example.com,000,,0.116279s,
69.48.134.34.static.example.com,000,,0.114778s,
69.48.134.35.static.example.com,000,,0.125260s,
69.48.134.36.static.example.com,000,,0.136757s,
69.48.134.37.static.example.com,000,,0.129663s,
69.48.134.38.static.example.com,000,,0.129857s,
69.48.134.39.static.example.com,000,,0.134589s,
69.48.134.4.static.example.com,000,,0.136425s,
69.48.134.40.static.example.com,000,,0.132139s,
69.48.134.41.static.example.com,000,,0.131539s,
69.48.134.42.static.example.com,000,,0.110664s,
69.48.134.43.static.example.com,000,,0.142946s,
69.48.134.44.static.example.com,000,,0.128225s,
69.48.134.45.static.example.com,000,,0.120973s,
69.48.134.46.static.example.com,000,,0.127666s,
69.48.134.47.static.example.com,000,,0.134053s,
69.48.134.48.static.example.com,000,,0.132312s,
69.48.134.5.static.example.com,000,,0.130396s,
69.48.134.50.static.example.com,000,,0.120398s,
69.48.134.51.static.example.com,000,,0.130479s,
69.48.134.52.static.example.com,000,,0.128479s,
69.48.134.53.static.example.com,000,,0.117215s,
69.48.134.54.static.example.com,000,,0.133023s,
69.48.134.55.static.example.com,000,,0.131979s,
69.48.134.56.static.example.com,000,,0.123970s,
69.48.134.57.static.example.com,000,,0.126481s,
69.48.134.58.static.example.com,000,,0.120304s,
69.48.134.59.static.example.com,000,,0.127683s,
69.48.134.6.static.example.com,000,,0.126249s,
69.48.134.60.static.example.com,000,,0.124030s,
69.48.134.61.static.example.com,000,,0.120658s,
69.48.134.62.static.example.com,000,,0.113734s,
69.48.134.63.static.example.com,000,,0.140385s,
69.48.134.7.static.example.com,000,,0.122053s,
69.48.134.8.static.example.com,000,,0.139359s,
69.48.134.9.static.example.com,000,,0.133385s,
69.48.134.98.colo.example.com,000,,0.126142s,
69.48.134.99.colo.example.com,000,,0.123380s,
69.48.135.100.example.com,000,,0.130894s,
69.48.135.101.example.com,000,,0.135805s,
69.48.135.102.example.com,000,,0.109136s,
69.48.135.103.example.com,000,,0.122254s,
69.48.135.104.example.com,000,,0.126271s,
69.48.135.105.example.com,000,,0.128372s,
69.48.135.106.example.com,000,,0.135180s,
69.48.135.107.example.com,000,,0.124930s,
69.48.135.108.example.com,000,,0.126002s,
69.48.135.109.example.com,000,,0.121253s,
69.48.135.110.example.com,000,,0.122149s,
69.48.135.111.example.com,000,,0.122987s,
69.48.135.112.example.com,000,,0.116255s,
69.48.135.113.example.com,000,,0.132676s,
